0,1,2,3,4,5,6,7,8,9
LON-HAM,TEW163,2019-06-01 19:26:21,2019-06-01 20:20:17,2019-06-01 17:55:17,2019-06-01 17:05:21,TEW163-VKY908-EIN,181,NaN,NaN
PRA-WAR,SSC941,2019-05-07 07:21:25,2019-05-07 08:10:00,2019-05-07 07:58:00,2019-05-07 07:21:25,,32,NaN,NaN
GDA-EVE,IGJ449,2020-09-05 06:05:27,2020-09-05 07:57:49,2020-09-05 07:51:49,2020-09-05 06:01:27,,44,NaN,NaN
EVE-BER,GUU740,2019-03-30 09:33:30,2019-03-30 11:36:50,2019-03-30 11:24:50,2019-03-30 09:22:30,GUU740-GOR387-OSJ,51,NaN,NaN
KRA-ATE,JVF498,2020-06-18 20:24:02,2020-06-18 22:21:04,2020-06-18 19:32:04,2020-06-18 17:49:02,,195,NaN,NaN
WAR-BAR,HJQ986,2020-01-09 05:01:21,2020-01-09 07:21:14,2020-01-09 05:08:14,2020-01-09 02:54:21,,167,NaN,NaN
PRA-WAR,TZE476,2020-02-27 13:05:04,2020-02-27 13:54:39,2020-02-27 11:03:39,2020-02-27 10:27:04,,198,NaN,NaN
PRA-WAR,AJV377,2020-04-03 10:55:38,2020-04-03 11:35:13,2020-04-03 08:14:13,2020-04-03 07:37:38,,238,NaN,NaN
BAR-GDA,NMJ507,2020-11-15 17:01:09,2020-11-15 19:26:38,2020-11-15 19:10:38,2020-11-15 16:47:09,,54,NaN,NaN
SYB-GDA,EJV778,2019-03-28 22:52:11,2019-03-29 00:19:03,2019-03-28 22:34:03,2019-03-28 21:16:11,,136,NaN,NaN
KRA-POZ,JJY798,2020-11-23 11:45:18,2020-11-23 12:13:42,2020-11-23 09:57:42,2020-11-23 09:34:18,,171,NaN,NaN
SYB-LIP,ZEI514,2019-08-04 16:56:35,2019-08-04 18:31:39,2019-08-04 14:11:39,2019-08-04 12:46:35,,290,NaN,NaN
SZT-POZ,JJY798,2020-04-26 10:24:55,2020-04-26 11:35:15,2020-04-26 10:46:15,2020-04-26 09:45:55,,79,NaN,NaN
BAR-GDA,MMR729,2020-11-18 18:55:02,2020-11-18 21:24:31,2020-11-18 17:57:31,2020-11-18 15:34:02,,241,NaN,NaN
LON-KOP,UZA645,2019-08-01 07:46:41,2019-08-01 08:54:06,2019-08-01 06:08:06,2019-08-01 05:03:41,,203,NaN,NaN
BER-BAR,BQF749,2020-06-10 01:21:44,2020-06-10 03:15:52,2020-06-09 23:11:52,2020-06-09 21:21:44,,280,NaN,NaN
KRA-RZY,BTO248,2019-11-27 03:11:29,2019-11-27 04:43:30,2019-11-27 04:32:30,2019-11-27 03:11:29,,25,NaN,NaN
KRA-ATE,BBF497,2019-07-08 08:42:39,2019-07-08 10:35:41,2019-07-08 08:37:41,2019-07-08 06:54:39,,148,NaN,NaN
GDA-EVE,JJY798,2020-08-01 06:53:18,2020-08-01 08:46:40,2020-08-01 05:39:40,2020-08-01 03:49:18,,224,NaN,NaN
GDA-PAR,VEG901,2020-12-07 06:55:00,2020-12-07 08:40:43,2020-12-07 05:14:43,2020-12-07 03:37:00,,238,NaN,NaN
HAM-OSL,ZEI514,2020-02-20 22:13:39,2020-02-20 23:08:16,2020-02-20 20:05:16,2020-02-20 19:16:39,,217,NaN,NaN
WRO-BRU,NOI860,2020-05-05 09:47:45,2020-05-05 11:02:49,2020-05-05 09:14:49,2020-05-05 08:04:45,,143,NaN,NaN
EVE-BER,GKM691,2020-06-30 09:11:58,2020-06-30 11:18:18,2020-06-30 11:13:18,2020-06-30 09:10:58,,41,NaN,NaN
POZ-PAR,QTB425,2020-11-03 04:51:44,2020-11-03 06:18:52,2020-11-03 01:53:52,2020-11-03 00:36:44,QTB425-TEW163-CTY,295,NaN,NaN
ATE-KAL,HRB478,2020-10-31 09:19:57,2020-10-31 09:42:07,2020-10-31 09:09:07,2020-10-31 08:56:57,,63,NaN,NaN
SZT-PAR,CXU469,2019-01-13 04:03:10,2019-01-13 06:05:40,2019-01-13 02:10:40,2019-01-13 00:17:10,,266,NaN,NaN
BAR-RZY,YSW993,2019-06-22 12:39:44,2019-06-22 13:48:03,2019-06-22 13:46:03,2019-06-22 12:39:44,,23,NaN,NaN
KOL-WAR,AGS177,2020-06-18 09:52:25,2020-06-18 11:14:22,2020-06-18 10:02:22,2020-06-18 08:43:25,,109,NaN,NaN
BRU-KAL,WRT417,2019-06-17 18:50:13,2019-06-17 21:26:54,2019-06-17 21:12:54,2019-06-17 18:48:13,,42,NaN,NaN
GDA-EVE,OKG686,2020-12-30 04:02:54,2020-12-30 05:56:16,2020-12-30 03:58:16,2020-12-30 02:07:54,,155,NaN,NaN
LIP-WRO,BQF749,2020-10-07 01:31:21,2020-10-07 02:06:38,2020-10-06 22:58:38,2020-10-06 22:35:21,,216,NaN,NaN
BAR-BRU,UZA645,2020-09-26 00:04:29,2020-09-26 01:31:28,2020-09-25 21:57:28,2020-09-25 20:41:29,,243,NaN,NaN
BRU-LON,OFG488,2020-03-17 12:45:03,2020-03-17 13:17:33,2020-03-17 13:06:33,2020-03-17 12:43:03,,42,NaN,NaN
KOL-OST,VEG901,2019-07-24 09:18:41,2019-07-24 10:26:36,2019-07-24 08:55:36,2019-07-24 07:50:41,,128,NaN,NaN
OSL-EVE,FYJ448,2019-11-26 07:29:30,2019-11-26 08:47:32,2019-11-26 07:31:32,2019-11-26 06:14:30,,115,NaN,NaN
WRO-BRU,PDS116,2020-12-30 19:09:16,2020-12-30 20:24:20,2020-12-30 20:19:20,2020-12-30 19:09:16,,23,NaN,NaN
ATE-BER,FYJ448,2019-09-15 17:12:49,2019-09-15 19:23:05,2019-09-15 16:24:05,2019-09-15 14:14:49,,218,NaN,NaN
KOL-OST,GUU740,2020-12-25 08:45:08,2020-12-25 10:00:03,2020-12-25 07:17:03,2020-12-25 06:12:08,,193,NaN,NaN
RZY-EVE,YLK432,2020-08-29 19:45:03,2020-08-29 23:25:03,2020-08-29 22:02:03,2020-08-29 18:25:03,YLK432-BOR757-RWG,120,NaN,NaN
PRA-BAR,OWJ388,2020-01-19 15:23:53,2020-01-19 17:16:01,2020-01-19 13:25:01,2020-01-19 11:41:53,,262,NaN,NaN
SYB-GDA,OWJ388,2019-05-07 13:00:46,2019-05-07 14:32:38,2019-05-07 11:24:38,2019-05-07 10:06:46,,214,NaN,NaN
GDA-PAR,XDD308,2020-09-18 21:54:32,2020-09-18 23:41:15,2020-09-18 21:02:15,2020-09-18 19:24:32,,190,NaN,NaN
SZT-PAR,TPT705,2019-05-15 18:54:05,2019-05-15 20:54:35,2019-05-15 20:04:35,2019-05-15 18:11:05,,83,NaN,NaN
ATE-KAL,VKY908,2020-10-02 05:32:50,2020-10-02 05:48:00,2020-10-02 04:40:00,2020-10-02 04:27:50,,105,NaN,NaN
KRA-ATE,GUU740,2019-11-13 10:28:14,2019-11-13 12:18:16,2019-11-13 10:14:16,2019-11-13 08:31:14,,157,NaN,NaN
KOL-OST,OFG488,2020-04-25 00:47:11,2020-04-25 01:53:06,2020-04-25 01:52:06,2020-04-25 00:47:11,,30,NaN,NaN
HAM-OSL,JJY798,2019-11-27 13:39:22,2019-11-27 14:33:59,2019-11-27 13:55:59,2019-11-27 13:07:22,JJY798-VKY908-ILT,72,NaN,NaN
LIP-WRO,GAQ472,2019-09-21 17:58:19,2019-09-21 18:26:36,2019-09-21 14:07:36,2019-09-21 13:44:19,,294,NaN,NaN
BAR-RZY,LCU472,2020-04-04 18:47:57,2020-04-04 20:05:16,2020-04-04 19:54:16,2020-04-04 18:47:57,,38,NaN,NaN
BER-SYB,LCU472,2019-05-12 14:39:18,2019-05-12 16:14:57,2019-05-12 15:15:57,2019-05-12 13:49:18,,90,NaN,NaN
WAR-BAR,ZNG543,2020-10-08 22:15:34,2020-10-09 00:37:27,2020-10-08 23:44:27,2020-10-08 21:30:34,,85,NaN,NaN
KIR-WAR,CIF342,2019-02-01 20:39:26,2019-02-01 22:50:38,2019-02-01 20:48:38,2019-02-01 18:48:26,,151,NaN,NaN
LIP-WRO,GKM691,2019-03-25 14:44:29,2019-03-25 15:08:46,2019-03-25 11:42:46,2019-03-25 11:19:29,,245,NaN,NaN
PRA-BAR,BQF749,2019-04-15 17:38:29,2019-04-15 19:32:37,2019-04-15 15:54:37,2019-04-15 14:11:29,,247,NaN,NaN
LON-OSL,TVL412,2020-04-11 16:35:53,2020-04-11 18:10:12,2020-04-11 14:18:12,2020-04-11 12:45:53,,270,NaN,NaN
EVE-HEL,YSV750,2020-05-09 07:57:43,2020-05-09 09:20:53,2020-05-09 08:52:53,2020-05-09 07:34:43,,63,NaN,NaN
BAR-EVE,NIY536,2019-06-19 15:44:13,2019-06-19 19:21:57,2019-06-19 15:14:57,2019-06-19 11:38:13,NIY536-XCN517-QFR,286,NaN,NaN
HAM-OSL,XCB785,2020-05-17 19:50:02,2020-05-17 20:45:39,2020-05-17 20:01:39,2020-05-17 19:13:02,,77,NaN,NaN
OST-HAM,CNK706,2020-12-18 14:03:16,2020-12-18 14:52:02,2020-12-18 12:26:02,2020-12-18 11:37:16,,186,NaN,NaN
PRA-WAR,HJQ986,2019-04-11 23:48:04,2019-04-12 00:26:39,2019-04-11 23:22:39,2019-04-11 22:46:04,,102,NaN,NaN
KOL-OST,LCU472,2020-02-07 13:37:35,2020-02-07 14:49:30,2020-02-07 12:31:30,2020-02-07 11:26:35,,171,NaN,NaN
BRU-GDA,UAB627,2019-08-03 03:34:19,2019-08-03 04:52:26,2019-08-03 02:53:26,2019-08-03 01:39:19,UAB627-NOI860-FFX,155,NaN,NaN
ATE-KAL,VKY908,2020-12-22 18:57:52,2020-12-22 19:24:02,2020-12-22 16:51:02,2020-12-22 16:38:52,,179,NaN,NaN
BRU-GDA,UZA645,2019-06-09 00:20:50,2019-06-09 01:35:57,2019-06-08 21:25:57,2019-06-08 20:11:50,,289,NaN,NaN
LON-OSL,HOL512,2020-05-14 10:56:20,2020-05-14 12:29:39,2020-05-14 10:48:39,2020-05-14 09:16:20,,140,NaN,NaN
HAM-OSL,XCN517,2019-03-24 18:22:42,2019-03-24 19:22:19,2019-03-24 18:23:19,2019-03-24 17:34:42,XCN517-ABC148-IWH,88,NaN,NaN
LUB-OSL,LZN394,2019-12-19 17:05:57,2019-12-19 19:05:42,2019-12-19 15:07:42,2019-12-19 13:11:57,,274,NaN,NaN
SZT-POZ,UZI190,2020-07-16 17:01:31,2020-07-16 18:15:51,2020-07-16 17:43:51,2020-07-16 16:43:31,,58,NaN,NaN
SZT-POZ,BBF497,2019-03-02 02:43:22,2019-03-02 03:46:42,2019-03-02 01:55:42,2019-03-02 00:55:22,,148,NaN,NaN
LON-KOP,RUN854,2020-02-14 18:09:32,2020-02-14 19:22:57,2020-02-14 16:14:57,2020-02-14 15:10:32,,219,NaN,NaN
PRA-BAR,NMJ507,2020-08-21 02:33:31,2020-08-21 04:21:39,2020-08-21 03:18:39,2020-08-21 01:35:31,,98,NaN,NaN
LUB-WRO,MTW599,2019-05-09 19:08:53,2019-05-09 19:52:28,2019-05-09 18:34:28,2019-05-09 17:53:53,MTW599-XCB785-YEU,115,NaN,NaN
RZY-EVE,GOR387,2019-03-16 08:12:25,2019-03-16 12:01:25,2019-03-16 09:34:25,2019-03-16 05:57:25,,175,NaN,NaN
PRA-BAR,CNK706,2020-11-24 07:00:42,2020-11-24 08:48:50,2020-11-24 06:38:50,2020-11-24 04:55:42,,165,NaN,NaN
BER-SYB,ZLW600,2020-09-04 17:26:09,2020-09-04 18:56:48,2020-09-04 16:27:48,2020-09-04 15:01:09,,185,NaN,NaN
WRO-BRU,TEW163,2019-01-10 16:27:50,2019-01-10 17:44:54,2019-01-10 14:19:54,2019-01-10 13:09:50,,238,NaN,NaN
ATE-BER,EJV778,2019-10-19 01:41:37,2019-10-19 04:04:53,2019-10-19 03:33:53,2019-10-19 01:24:37,,57,NaN,NaN
SZT-POZ,SZL967,2020-02-21 14:20:26,2020-02-21 15:34:46,2020-02-21 11:29:46,2020-02-21 10:29:26,,271,NaN,NaN
KRA-POZ,LUS459,2019-07-29 10:56:18,2019-07-29 11:33:42,2019-07-29 10:45:42,2019-07-29 10:22:18,,74,NaN,NaN
WRO-SYB,ZNG543,2020-08-12 20:49:06,2020-08-12 21:58:01,2020-08-12 21:45:01,2020-08-12 20:47:06,,42,NaN,NaN
WAR-RZY,XZZ571,2019-06-07 17:26:57,2019-06-07 19:09:04,2019-06-07 18:21:04,2019-06-07 16:49:57,,77,NaN,NaN
WAR-BAR,ZEI514,2019-05-31 06:29:47,2019-05-31 08:43:40,2019-05-31 05:00:40,2019-05-31 02:46:47,,263,NaN,NaN
PAR-HAM,ZVD638,2019-11-23 21:03:45,2019-11-23 22:01:06,2019-11-23 20:21:06,2019-11-23 19:28:45,,135,NaN,NaN
HAM-OSL,UZA645,2020-12-05 05:34:17,2020-12-05 06:30:54,2020-12-05 02:17:54,2020-12-05 01:29:17,,285,NaN,NaN
LON-KOP,IGJ449,2019-01-11 20:27:46,2019-01-11 21:46:11,2019-01-11 19:16:11,2019-01-11 18:11:46,,176,NaN,NaN
SYB-BAR,TEW163,2019-08-16 04:35:41,2019-08-16 06:51:35,2019-08-16 06:27:35,2019-08-16 04:13:41,,62,NaN,NaN
WAR-BAR,YSW993,2019-06-23 05:33:04,2019-06-23 07:46:57,2019-06-23 03:43:57,2019-06-23 01:30:04,,283,NaN,NaN
KIR-OST,HJQ986,2020-10-16 13:42:42,2020-10-16 16:30:52,2020-10-16 16:22:52,2020-10-16 13:42:42,,30,NaN,NaN
RZY-GDA,ZGI510,2020-01-07 10:08:05,2020-01-07 12:03:38,2020-01-07 07:52:38,2020-01-07 06:11:05,,277,NaN,NaN
OSL-KIR,GAQ472,2019-01-09 05:11:08,2019-01-09 06:25:39,2019-01-09 05:55:39,2019-01-09 04:45:08,,66,NaN,NaN
WAR-RZY,JVF498,2019-04-11 03:39:34,2019-04-11 05:17:41,2019-04-11 02:27:41,2019-04-11 00:56:34,,203,NaN,NaN
KRA-POZ,CIF342,2020-03-26 19:30:29,2020-03-26 20:07:53,2020-03-26 17:34:53,2020-03-26 17:11:29,,179,NaN,NaN
BAR-RZY,BUA130,2019-08-04 18:42:09,2019-08-04 19:49:28,2019-08-04 15:42:28,2019-08-04 14:36:09,,286,NaN,NaN
LIP-PRA,GBK188,2019-02-02 16:15:54,2019-02-02 16:33:47,2019-02-02 16:09:47,2019-02-02 15:54:54,,61,NaN,NaN
KRA-ATE,WTB933,2020-06-24 00:01:24,2020-06-24 01:58:26,2020-06-23 23:59:26,2020-06-23 22:16:24,,145,NaN,NaN
HEL-RZY,JOY791,2020-11-10 20:55:02,2020-11-10 23:36:09,2020-11-10 20:27:09,2020-11-10 17:57:02,JOY791-ABC148-WJP,218,NaN,NaN
BRU-KAL,VKY908,2020-12-12 10:47:35,2020-12-12 13:23:16,2020-12-12 11:57:16,2020-12-12 09:32:35,VKY908-UAB627-MLG,115,NaN,NaN
BRU-GDA,UGM799,2019-08-17 12:44:50,2019-08-17 14:04:57,2019-08-17 11:28:57,2019-08-17 10:14:50,,190,NaN,NaN
BAR-GDA,PQA716,2019-11-07 18:49:02,2019-11-07 21:18:31,2019-11-07 16:57:31,2019-11-07 14:34:02,,295,NaN,NaN
BER-BAR,TPT705,2020-02-06 04:59:17,2020-02-06 07:00:25,2020-02-06 04:30:25,2020-02-06 02:40:17,TPT705-XEV536-HML,179,NaN,NaN
RZY-EVE,IWE377,2020-02-20 16:26:10,2020-02-20 20:17:10,2020-02-20 19:14:10,2020-02-20 15:37:10,,89,NaN,NaN
BRU-KAL,HRB478,2019-04-08 19:24:32,2019-04-08 21:55:13,2019-04-08 20:00:13,2019-04-08 17:35:32,,149,NaN,NaN
BRU-LON,GOR387,2020-01-05 21:13:41,2020-01-05 21:37:11,2020-01-05 17:40:11,2020-01-05 17:16:41,,277,NaN,NaN
SYB-LIP,TEW163,2020-08-09 06:53:36,2020-08-09 08:32:40,2020-08-09 08:05:40,2020-08-09 06:40:36,,53,NaN,NaN
KIR-OST,XZZ571,2019-09-11 09:23:03,2019-09-11 12:16:13,2019-09-11 08:59:13,2019-09-11 06:19:03,,224,NaN,NaN
HAM-KIR,LCU472,2019-01-29 15:30:50,2019-01-29 17:33:06,2019-01-29 16:31:06,2019-01-29 14:36:50,LCU472-CXU469-ZPN,94,NaN,NaN
BAR-BRU,JAA194,2020-11-10 13:57:18,2020-11-10 15:15:17,2020-11-10 13:57:17,2020-11-10 12:41:18,,116,NaN,NaN
KOL-KAL,YSV750,2019-12-08 12:29:29,2019-12-08 14:53:17,2019-12-08 11:02:17,2019-12-08 08:43:29,,266,NaN,NaN
SZT-PAR,UAB627,2019-03-01 09:39:40,2019-03-01 11:43:10,2019-03-01 09:39:10,2019-03-01 07:45:40,,154,NaN,NaN
PRA-WAR,XLO190,2019-12-05 14:49:01,2019-12-05 15:33:36,2019-12-05 14:40:36,2019-12-05 14:04:01,XLO190-PQA716-BNT,85,NaN,NaN
SYB-LIP,NMJ507,2020-11-15 09:44:58,2020-11-15 11:18:02,2020-11-15 06:52:02,2020-11-15 05:26:58,,298,NaN,NaN
BRU-LON,TEW163,2019-02-28 11:08:12,2019-02-28 11:36:42,2019-02-28 09:20:42,2019-02-28 08:57:12,,171,NaN,NaN
GDA-EVE,KZU214,2019-03-03 12:03:32,2019-03-03 13:55:54,2019-03-03 10:12:54,2019-03-03 08:22:32,,261,NaN,NaN
HEL-RZY,SZL967,2020-02-26 01:14:39,2020-02-26 03:47:46,2020-02-25 23:48:46,2020-02-25 21:18:39,SZL967-PQA716-ZDH,276,NaN,NaN
SZT-POZ,EKP219,2019-12-26 16:16:12,2019-12-26 17:28:32,2019-12-26 16:23:32,2019-12-26 15:23:12,,93,NaN,NaN
OSL-EVE,VEG901,2019-02-04 01:11:00,2019-02-04 02:34:02,2019-02-03 22:38:02,2019-02-03 21:21:00,,270,NaN,NaN
BRU-GDA,ZHD480,2019-09-09 10:51:22,2019-09-09 12:05:29,2019-09-09 11:08:29,2019-09-09 09:54:22,,97,NaN,NaN
BRU-LON,LCU472,2019-01-20 23:53:00,2019-01-21 00:24:30,2019-01-20 21:19:30,2019-01-20 20:56:00,,217,NaN,NaN
BAR-BRU,HJQ986,2020-10-20 12:57:27,2020-10-20 14:21:26,2020-10-20 11:33:26,2020-10-20 10:17:27,,200,NaN,NaN
WRO-BRU,XSA366,2020-11-10 19:57:44,2020-11-10 21:21:48,2020-11-10 20:47:48,2020-11-10 19:37:44,,60,NaN,NaN
KIR-OST,ADO642,2019-11-21 00:19:49,2019-11-21 03:04:59,2019-11-20 23:51:59,2019-11-20 21:11:49,,228,NaN,NaN
BRU-GDA,GBK188,2020-03-21 19:25:43,2020-03-21 20:39:50,2020-03-21 20:39:50,2020-03-21 19:25:43,,37,NaN,NaN
KOL-WAR,BQF749,2019-10-08 11:25:22,2019-10-08 12:53:19,2019-10-08 08:39:19,2019-10-08 07:20:22,,285,NaN,NaN
LIP-WRO,FFW434,2019-06-11 20:45:02,2019-06-11 21:14:19,2019-06-11 17:18:19,2019-06-11 16:55:02,,270,NaN,NaN
HAM-KIR,JQO874,2020-01-27 12:15:34,2020-01-27 14:21:50,2020-01-27 11:26:50,2020-01-27 09:32:34,,203,NaN,NaN
BRU-LON,XCB785,2020-07-06 17:19:24,2020-07-06 17:52:54,2020-07-06 14:48:54,2020-07-06 14:25:24,,214,NaN,NaN
EVE-HEL,HKM384,2019-11-12 21:45:04,2019-11-12 23:14:14,2019-11-12 21:44:14,2019-11-12 20:26:04,HKM384-NIY536-ZWP,119,NaN,NaN
SYB-LIP,UZA645,2019-02-06 01:35:44,2019-02-06 03:05:48,2019-02-05 23:19:48,2019-02-05 21:54:44,UZA645-BQF749-QYV,261,NaN,NaN
HAM-OSL,GBK188,2019-10-23 10:22:36,2019-10-23 11:23:13,2019-10-23 08:38:13,2019-10-23 07:49:36,,193,NaN,NaN
OST-WRO,UFY450,2019-04-20 13:58:02,2019-04-20 14:19:32,2019-04-20 12:02:32,2019-04-20 11:51:02,,167,NaN,NaN
SYB-GDA,BOR757,2019-03-03 12:36:15,2019-03-03 13:55:07,2019-03-03 12:06:07,2019-03-03 10:48:15,,148,NaN,NaN
KIR-WAR,HOL512,2019-08-03 05:59:17,2019-08-03 08:03:29,2019-08-03 07:05:29,2019-08-03 05:05:17,,94,NaN,NaN
SYB-GDA,ZHD480,2019-12-31 08:41:17,2019-12-31 10:01:09,2019-12-31 07:49:09,2019-12-31 06:31:17,,170,NaN,NaN
KRA-HAM,FFW434,2020-12-24 09:35:41,2020-12-24 10:38:49,2020-12-24 09:56:49,2020-12-24 08:55:41,,80,NaN,NaN
KOL-OST,LCU472,2019-11-12 14:08:07,2019-11-12 15:24:02,2019-11-12 12:21:02,2019-11-12 11:16:07,,212,NaN,NaN
POZ-PAR,LCU472,2019-09-05 21:03:07,2019-09-05 22:30:15,2019-09-05 18:57:15,2019-09-05 17:40:07,,243,NaN,NaN
PAR-HAM,TZE476,2020-05-29 04:19:46,2020-05-29 05:12:07,2020-05-29 01:20:07,2020-05-29 00:27:46,,272,NaN,NaN
WAR-RZY,NMJ507,2020-09-09 17:49:15,2020-09-09 19:30:22,2020-09-09 16:37:22,2020-09-09 15:06:15,,203,NaN,NaN
POZ-PAR,TVL412,2019-04-22 06:18:20,2019-04-22 07:36:28,2019-04-22 05:18:28,2019-04-22 04:01:20,,177,NaN,NaN
BRU-KAL,VEG901,2019-11-04 06:01:11,2019-11-04 08:25:52,2019-11-04 05:08:52,2019-11-04 02:44:11,,237,NaN,NaN
LUB-WRO,FML277,2020-04-06 04:03:26,2020-04-06 04:55:01,2020-04-06 01:30:01,2020-04-06 00:49:26,,234,NaN,NaN
LON-HAM,VKY908,2019-10-08 20:57:05,2019-10-08 21:50:01,2019-10-08 19:51:01,2019-10-08 19:01:05,,156,NaN,NaN
KIR-WAR,AGS177,2019-07-11 15:31:29,2019-07-11 17:45:41,2019-07-11 13:28:41,2019-07-11 11:28:29,AGS177-YLK432-MML,283,NaN,NaN
KIR-WAR,HJQ986,2019-07-10 06:26:32,2019-07-10 08:40:44,2019-07-10 06:42:44,2019-07-10 04:42:32,,144,NaN,NaN
HAM-KIR,ZAQ345,2020-03-21 23:41:57,2020-03-22 01:42:13,2020-03-22 00:29:13,2020-03-21 22:34:57,,107,NaN,NaN
KAL-POZ,BOR757,2020-03-06 23:29:27,2020-03-07 01:40:53,2020-03-06 23:46:53,2020-03-06 21:44:27,,145,NaN,NaN
BER-SYB,IGJ449,2020-12-17 01:48:05,2020-12-17 03:22:44,2020-12-16 23:45:44,2020-12-16 22:19:05,,249,NaN,NaN
ATE-BER,ADO642,2020-11-17 08:15:23,2020-11-17 10:34:39,2020-11-17 07:52:39,2020-11-17 05:43:23,,192,NaN,NaN
BRU-KAL,JAA194,2020-06-30 17:38:27,2020-06-30 20:12:08,2020-06-30 17:41:08,2020-06-30 15:16:27,,182,NaN,NaN
WRO-BRU,HHE417,2020-05-16 12:57:28,2020-05-16 14:13:32,2020-05-16 14:07:32,2020-05-16 12:57:28,,32,NaN,NaN
BAR-EVE,GUU740,2020-11-17 07:34:35,2020-11-17 11:16:19,2020-11-17 08:34:19,2020-11-17 04:57:35,,197,NaN,NaN
WAR-BAR,LIM570,2019-07-30 01:56:14,2019-07-30 04:24:07,2019-07-30 03:32:07,2019-07-30 01:18:14,,78,NaN,NaN
WRO-KOL,JJY798,2020-02-10 20:01:09,2020-02-10 21:03:44,2020-02-10 19:01:44,2020-02-10 18:09:09,,152,NaN,NaN
OST-HAM,LIM570,2019-08-01 00:35:17,2019-08-01 01:27:03,2019-07-31 21:56:03,2019-07-31 21:07:17,,248,NaN,NaN
PRA-BAR,OTI754,2019-06-27 04:58:20,2019-06-27 06:55:28,2019-06-27 04:06:28,2019-06-27 02:23:20,,195,NaN,NaN
PRA-WAR,UGG572,2020-03-12 00:01:29,2020-03-12 00:41:04,2020-03-11 20:48:04,2020-03-11 20:11:29,,270,NaN,NaN
BRU-LON,VKY908,2019-04-17 10:51:43,2019-04-17 11:16:13,2019-04-17 09:56:13,2019-04-17 09:32:43,,119,NaN,NaN
BRU-LON,YLK432,2019-05-18 06:16:51,2019-05-18 06:40:21,2019-05-18 04:01:21,2019-05-18 03:37:51,,199,NaN,NaN
RZY-EVE,VKY908,2020-05-24 00:41:55,2020-05-24 04:26:55,2020-05-24 01:14:55,2020-05-23 21:37:55,,224,NaN,NaN
BRU-KAL,CIF342,2020-08-18 10:24:38,2020-08-18 12:56:19,2020-08-18 09:38:19,2020-08-18 07:13:38,,231,NaN,NaN
GDA-EVE,EKN161,2019-11-22 18:09:47,2019-11-22 20:10:09,2019-11-22 20:00:09,2019-11-22 18:09:47,,39,NaN,NaN
OSL-EVE,XVB915,2019-10-05 20:42:33,2019-10-05 22:08:35,2019-10-05 20:00:35,2019-10-05 18:43:33,,159,NaN,NaN
HAM-OSL,UZI190,2020-03-18 04:32:41,2020-03-18 05:30:18,2020-03-18 02:34:18,2020-03-18 01:45:41,,207,NaN,NaN
LUB-WRO,WHA378,2019-03-19 19:31:29,2019-03-19 20:17:04,2019-03-19 16:21:04,2019-03-19 15:40:29,,271,NaN,NaN
BRU-KAL,EEM231,2020-12-20 05:29:44,2020-12-20 07:59:25,2020-12-20 06:25:25,2020-12-20 04:00:44,,129,NaN,NaN
BAR-BRU,PDS116,2020-02-01 00:51:37,2020-02-01 02:17:36,2020-02-01 00:02:36,2020-01-31 22:46:37,,165,NaN,NaN
WRO-SYB,LZN394,2019-12-18 20:05:00,2019-12-18 21:07:55,2019-12-18 19:15:55,2019-12-18 18:18:00,,147,NaN,NaN
GDA-PAR,LIM570,2020-08-11 11:44:30,2020-08-11 13:33:13,2020-08-11 09:15:13,2020-08-11 07:37:30,,287,NaN,NaN
WRO-BRU,EKN161,2019-05-09 07:34:42,2019-05-09 08:55:46,2019-05-09 07:02:46,2019-05-09 05:52:42,,142,NaN,NaN
SYB-BAR,GOR387,2019-07-19 16:50:03,2019-07-19 19:16:57,2019-07-19 14:54:57,2019-07-19 12:41:03,,289,NaN,NaN
KRA-ATE,WRT417,2019-10-10 10:54:17,2019-10-10 12:43:19,2019-10-10 11:58:19,2019-10-10 10:15:17,,79,NaN,NaN
ATE-BER,MTW599,2020-01-09 02:38:20,2020-01-09 05:00:36,2020-01-09 04:38:36,2020-01-09 02:29:20,,49,NaN,NaN
WRO-KOL,XCB785,2019-04-04 08:05:09,2019-04-04 08:58:44,2019-04-04 05:59:44,2019-04-04 05:07:09,,218,NaN,NaN
RZY-GDA,CNK706,2019-03-21 15:59:12,2019-03-21 17:52:45,2019-03-21 15:25:45,2019-03-21 13:44:12,,175,NaN,NaN
BAR-BRU,JQO874,2019-09-19 08:09:04,2019-09-19 09:28:03,2019-09-19 07:40:03,2019-09-19 06:24:04,,145,NaN,NaN
LUB-WRO,OWJ388,2020-07-20 14:55:48,2020-07-20 15:39:23,2020-07-20 12:25:23,2020-07-20 11:44:48,,231,NaN,NaN
OSL-KIR,GKM691,2020-04-11 06:33:17,2020-04-11 07:55:48,2020-04-11 06:43:48,2020-04-11 05:33:17,,100,NaN,NaN
KIR-OST,UAB627,2019-05-24 10:22:12,2019-05-24 13:15:22,2019-05-24 11:51:22,2019-05-24 09:11:12,,111,NaN,NaN
BAR-BRU,BTO248,2019-09-21 09:19:44,2019-09-21 10:42:43,2019-09-21 10:24:43,2019-09-21 09:08:44,,51,NaN,NaN
KOL-WAR,LUS459,2019-10-04 03:22:19,2019-10-04 04:41:16,2019-10-04 02:39:16,2019-10-04 01:20:19,LUS459-EKN161-CTO,162,NaN,NaN
