0,1,2,3,4,5,6,7,8,9
RZY-GDA,AKG739,2020-10-31 02:21:05,2020-10-31 04:03:14,2020-10-31 02:04:14,2020-10-31 00:22:05,,159,biznesowa,CID00044
GDA-LUB,OOH181,2020-03-08 14:29:50,2020-03-08 15:43:09,2020-03-08 14:24:09,2020-03-08 13:11:50,,118,ekonomiczna,CID00007
GDA-BRU,VAU408,2019-09-13 17:55:15,2019-09-13 19:15:40,2019-09-13 17:40:40,2019-09-13 16:31:15,VAU408-LXU103-WBH,124,biznesowa,CID00023
GDA-LUB,NSZ186,2019-11-28 00:17:02,2019-11-28 01:38:21,2019-11-27 23:38:21,2019-11-27 22:26:02,NSZ186-XWP567-MKP,151,ekonomiczna,CID00044
GDA-BRU,ADQ817,2018-05-31 02:26:49,2018-05-31 03:50:14,2018-05-30 23:39:14,2018-05-30 22:29:49,,277,biznesowa,CID00065
GDA-LON,CSG301,2020-07-04 13:27:24,2020-07-04 15:09:50,2020-07-04 12:22:50,2020-07-04 10:53:24,,194,biznesowa,CID00043
GDA-LON,RWL118,2018-09-25 09:53:44,2018-09-25 11:33:10,2018-09-25 10:14:10,2018-09-25 08:44:44,,109,zwykła,CID00065
GDA-BRU,YQG797,2019-09-27 23:02:05,2019-09-28 00:11:30,2019-09-28 00:01:30,2019-09-27 22:52:05,YQG797-JMW164-TYK,50,biznesowa,CID00023
BRU-GDA,UFJ965,2018-08-24 20:25:12,2018-08-24 21:49:57,2018-08-24 18:53:57,2018-08-24 17:38:12,,207,biznesowa,CID00070
POZ-GDA,XLY374,2020-04-15 12:41:00,2020-04-15 13:02:22,2020-04-15 11:35:22,2020-04-15 11:16:00,,125,zwykła,CID00027
GDA-POZ,HGV108,2018-02-05 16:54:38,2018-02-05 17:18:20,2018-02-05 13:58:20,2018-02-05 13:40:38,HGV108-SBR812-BSI,234,zwykła,CID00087
GDA-POZ,GBG324,2018-02-09 05:39:39,2018-02-09 06:02:21,2018-02-09 04:19:21,2018-02-09 04:01:39,,138,ekonomiczna,CID00098
LON-GDA,KMG893,2019-05-23 14:11:14,2019-05-23 15:55:32,2019-05-23 14:33:32,2019-05-23 12:57:14,,114,zwykła,CID00012
GDA-LON,NFZ806,2018-05-06 05:43:40,2018-05-06 07:18:06,2018-05-06 06:26:06,2018-05-06 04:56:40,,87,zwykła,CID00095
LON-GDA,FFX619,2018-04-04 08:35:19,2018-04-04 10:16:37,2018-04-04 06:14:37,2018-04-04 04:38:19,,277,zwykła,CID00026
BRU-GDA,KMG893,2020-06-20 21:45:47,2020-06-20 23:13:32,2020-06-20 19:28:32,2020-06-20 18:12:47,,253,zwykła,CID00028
GDA-RZY,HGN280,2018-03-10 07:52:31,2018-03-10 09:42:22,2018-03-10 06:32:22,2018-03-10 04:48:31,,224,biznesowa,CID00068
GDA-RZY,MXV308,2019-02-18 06:19:30,2019-02-18 08:14:21,2019-02-18 08:03:21,2019-02-18 06:19:30,,25,biznesowa,CID00090
POZ-GDA,KYE127,2019-07-01 21:14:30,2019-07-01 21:36:52,2019-07-01 20:59:52,2019-07-01 20:40:30,,74,ekonomiczna,CID00088
GDA-BRU,HXG104,2019-09-01 22:21:29,2019-09-01 23:30:54,2019-09-01 22:31:54,2019-09-01 21:22:29,,99,zwykła,CID00092
LON-GDA,BBS684,2019-05-12 03:38:02,2019-05-12 05:14:20,2019-05-12 02:48:20,2019-05-12 01:12:02,,186,zwykła,CID00088
GDA-POZ,XLY374,2019-04-18 11:28:55,2019-04-18 11:52:37,2019-04-18 08:30:37,2019-04-18 08:12:55,,236,ekonomiczna,CID00022
POZ-GDA,WNJ711,2018-07-22 13:27:57,2018-07-22 13:50:19,2018-07-22 12:44:19,2018-07-22 12:24:57,,103,ekonomiczna,CID00088
GDA-POZ,EKK256,2018-05-18 04:03:10,2018-05-18 04:29:52,2018-05-18 02:28:52,2018-05-18 02:11:10,,152,biznesowa,CID00016
POZ-GDA,TEF351,2019-08-13 18:32:23,2019-08-13 18:52:45,2019-08-13 16:58:45,2019-08-13 16:39:23,,153,biznesowa,CID00064
BRU-GDA,NLQ869,2019-10-21 14:54:57,2019-10-21 16:15:42,2019-10-21 14:30:42,2019-10-21 13:14:57,,140,biznesowa,CID00068
GDA-LON,DCQ505,2020-11-14 10:23:27,2020-11-14 12:02:53,2020-11-14 11:52:53,2020-11-14 10:23:27,,31,ekonomiczna,CID00048
GDA-POZ,NFZ806,2020-01-16 23:50:14,2020-01-17 00:17:56,2020-01-16 22:53:56,2020-01-16 22:36:14,NFZ806-TEF351-DNR,114,zwykła,CID00013
POZ-GDA,PZN277,2019-07-14 15:16:43,2019-07-14 15:49:05,2019-07-14 13:41:05,2019-07-14 13:21:43,,155,ekonomiczna,CID00081
GDA-BRU,LXU103,2020-07-21 09:14:56,2020-07-21 10:35:21,2020-07-21 08:02:21,2020-07-21 06:52:56,,182,ekonomiczna,CID00034
GDA-LUB,VAU408,2020-01-28 23:52:52,2020-01-29 01:13:11,2020-01-28 23:48:11,2020-01-28 22:35:52,,117,biznesowa,CID00019
GDA-POZ,ATU836,2020-02-06 07:08:14,2020-02-06 07:35:56,2020-02-06 05:44:56,2020-02-06 05:27:14,,141,zwykła,CID00014
GDA-POZ,BJF685,2018-06-25 19:17:53,2018-06-25 19:36:35,2018-06-25 16:18:35,2018-06-25 16:00:53,,237,zwykła,CID00013
GDA-LUB,VXL974,2019-06-14 02:50:34,2019-06-14 04:05:53,2019-06-14 04:02:53,2019-06-14 02:50:34,,40,zwykła,CID00063
LON-GDA,VGS147,2018-08-06 15:17:55,2018-08-06 17:03:13,2018-08-06 14:50:13,2018-08-06 13:13:55,,164,zwykła,CID00002
GDA-LON,RIC709,2019-04-21 00:00:58,2019-04-21 01:44:24,2019-04-20 22:04:24,2019-04-20 20:34:58,,246,biznesowa,CID00017
GDA-LUB,WNJ711,2020-10-12 06:53:10,2020-10-12 08:15:29,2020-10-12 06:42:29,2020-10-12 05:30:10,,123,zwykła,CID00092
GDA-LUB,VGS147,2018-01-20 08:04:17,2018-01-20 09:18:36,2018-01-20 08:34:36,2018-01-20 07:22:17,,82,ekonomiczna,CID00022
POZ-GDA,GRN416,2019-10-20 20:12:32,2019-10-20 20:36:54,2019-10-20 17:31:54,2019-10-20 17:12:32,,220,biznesowa,CID00088
GDA-LUB,WNJ711,2018-05-14 12:33:05,2018-05-14 13:56:24,2018-05-14 11:54:24,2018-05-14 10:42:05,WNJ711-RHA145-SUB,151,zwykła,CID00014
GDA-POZ,HPI901,2020-12-03 14:07:28,2020-12-03 14:30:10,2020-12-03 13:10:10,2020-12-03 12:52:28,,115,ekonomiczna,CID00052
POZ-GDA,CZP500,2018-05-27 15:44:21,2018-05-27 16:08:43,2018-05-27 15:44:43,2018-05-27 15:25:21,,59,zwykła,CID00069
POZ-GDA,AKT247,2020-10-09 11:28:25,2020-10-09 11:56:47,2020-10-09 11:13:47,2020-10-09 10:54:25,,74,zwykła,CID00003
GDA-LON,WPH429,2019-08-23 10:15:36,2019-08-23 11:45:02,2019-08-23 08:18:02,2019-08-23 06:48:36,,247,biznesowa,CID00074
POZ-GDA,RIC709,2020-10-17 22:37:42,2020-10-17 22:59:04,2020-10-17 20:28:04,2020-10-17 20:08:42,RIC709-HPS385-KQZ,189,ekonomiczna,CID00033
GDA-LON,OOH181,2020-12-10 06:26:04,2020-12-10 08:04:30,2020-12-10 03:56:30,2020-12-10 02:27:04,,279,biznesowa,CID00035
POZ-GDA,JEG293,2020-07-17 21:02:58,2020-07-17 21:28:20,2020-07-17 21:22:20,2020-07-17 21:02:58,,28,biznesowa,CID00071
RZY-GDA,YQG797,2018-09-23 16:22:39,2018-09-23 18:04:48,2018-09-23 15:50:48,2018-09-23 14:08:39,,174,biznesowa,CID00004
LUB-GDA,SWP380,2018-01-19 22:26:21,2018-01-19 23:40:46,2018-01-19 23:39:46,2018-01-19 22:26:21,,27,ekonomiczna,CID00060
POZ-GDA,CYG904,2020-08-23 16:27:14,2020-08-23 16:50:36,2020-08-23 16:07:36,2020-08-23 15:48:14,,79,ekonomiczna,CID00023
GDA-BRU,EUF281,2019-06-21 23:46:45,2019-06-22 01:02:10,2019-06-21 21:12:10,2019-06-21 20:02:45,,264,zwykła,CID00021
GDA-RZY,JMW164,2020-04-27 05:36:58,2020-04-27 07:30:49,2020-04-27 06:51:49,2020-04-27 05:07:58,,69,biznesowa,CID00095
RZY-GDA,JWO376,2018-04-25 04:05:10,2018-04-25 05:55:19,2018-04-25 05:11:19,2018-04-25 03:29:10,,76,ekonomiczna,CID00032
GDA-LUB,NSZ186,2020-06-30 02:28:56,2020-06-30 03:54:15,2020-06-30 02:48:15,2020-06-30 01:35:56,,93,ekonomiczna,CID00046
RZY-GDA,IWY259,2020-07-20 08:45:02,2020-07-20 10:37:11,2020-07-20 09:22:11,2020-07-20 07:40:02,IWY259-PKY311-YTU,105,biznesowa,CID00037
GDA-BRU,SBR812,2018-08-16 06:29:08,2018-08-16 07:45:33,2018-08-16 04:35:33,2018-08-16 03:26:08,,223,ekonomiczna,CID00048
RZY-GDA,FWV523,2020-01-16 13:46:15,2020-01-16 15:39:24,2020-01-16 14:45:24,2020-01-16 13:03:15,,83,ekonomiczna,CID00035
GDA-POZ,JEG293,2020-01-19 15:32:05,2020-01-19 16:01:47,2020-01-19 15:41:47,2020-01-19 15:24:05,,48,zwykła,CID00088
LON-GDA,ATU836,2018-06-24 14:45:42,2018-06-24 16:29:00,2018-06-24 14:24:00,2018-06-24 12:47:42,,158,ekonomiczna,CID00053
POZ-GDA,FWV523,2018-06-20 20:25:32,2018-06-20 20:51:54,2018-06-20 20:44:54,2018-06-20 20:25:32,,21,ekonomiczna,CID00056
LUB-GDA,BBS684,2019-07-07 08:48:02,2019-07-07 10:15:27,2019-07-07 07:59:27,2019-07-07 06:46:02,,162,biznesowa,CID00062
POZ-GDA,UCY529,2018-01-28 12:04:46,2018-01-28 12:24:08,2018-01-28 08:08:08,2018-01-28 07:48:46,,296,zwykła,CID00066
GDA-LON,JEN168,2020-03-05 03:52:01,2020-03-05 05:28:27,2020-03-05 03:25:27,2020-03-05 01:56:01,,156,ekonomiczna,CID00047
LUB-GDA,QZO798,2020-12-20 20:21:34,2020-12-20 21:34:59,2020-12-20 17:18:59,2020-12-20 16:05:34,,296,zwykła,CID00080
LUB-GDA,TLU612,2018-01-24 17:16:16,2018-01-24 18:31:41,2018-01-24 16:21:41,2018-01-24 15:08:16,,168,zwykła,CID00017
GDA-LUB,HPI901,2018-10-21 15:26:30,2018-10-21 16:40:49,2018-10-21 15:41:49,2018-10-21 14:29:30,,97,zwykła,CID00050
LUB-GDA,WNJ711,2019-06-07 08:03:03,2019-06-07 09:16:28,2019-06-07 09:16:28,2019-06-07 08:03:03,,33,ekonomiczna,CID00083
GDA-RZY,WPH429,2018-02-07 12:48:25,2018-02-07 14:44:16,2018-02-07 11:28:16,2018-02-07 09:44:25,,224,ekonomiczna,CID00073
GDA-LUB,RHA145,2019-12-17 03:24:26,2019-12-17 04:50:45,2019-12-17 02:27:45,2019-12-17 01:15:26,,169,ekonomiczna,CID00034
GDA-RZY,GRN416,2018-11-10 02:16:53,2018-11-10 04:01:44,2018-11-09 23:46:44,2018-11-09 22:02:53,,294,biznesowa,CID00030
BRU-GDA,NFZ806,2020-01-11 04:11:49,2020-01-11 05:36:34,2020-01-11 02:43:34,2020-01-11 01:27:49,,204,ekonomiczna,CID00062
GDA-POZ,UCY529,2018-06-28 15:35:03,2018-06-28 16:05:45,2018-06-28 13:22:45,2018-06-28 13:05:03,,190,biznesowa,CID00032
BRU-GDA,ZAR848,2019-05-06 08:36:23,2019-05-06 09:53:08,2019-05-06 07:11:08,2019-05-06 05:55:23,ZAR848-YPA105-YCA,201,biznesowa,CID00021
POZ-GDA,JWO376,2018-03-22 01:43:16,2018-03-22 02:12:38,2018-03-21 22:06:38,2018-03-21 21:47:16,,276,biznesowa,CID00096
GDA-BRU,RWL118,2019-03-16 10:36:42,2019-03-16 11:49:07,2019-03-16 10:56:07,2019-03-16 09:46:42,,90,biznesowa,CID00087
GDA-BRU,AZK514,2018-10-30 19:41:04,2018-10-30 20:52:29,2018-10-30 19:55:29,2018-10-30 18:46:04,AZK514-DAD546-BQA,95,zwykła,CID00051
BRU-GDA,ZAR848,2019-10-11 21:24:47,2019-10-11 22:46:32,2019-10-11 20:20:32,2019-10-11 19:04:47,,180,zwykła,CID00057
GDA-RZY,XWP567,2020-06-14 04:42:13,2020-06-14 06:26:04,2020-06-14 04:15:04,2020-06-14 02:31:13,,171,zwykła,CID00009
GDA-RZY,PIG739,2019-12-27 17:36:07,2019-12-27 19:32:58,2019-12-27 18:27:58,2019-12-27 16:44:07,,92,zwykła,CID00008
GDA-POZ,TEF351,2020-09-13 20:17:12,2020-09-13 20:40:54,2020-09-13 19:13:54,2020-09-13 18:56:12,,121,zwykła,CID00062
LON-GDA,NLQ869,2018-10-11 05:38:26,2018-10-11 07:26:44,2018-10-11 06:43:44,2018-10-11 05:07:26,,71,zwykła,CID00028
BRU-GDA,SRQ388,2018-02-05 09:01:42,2018-02-05 10:17:27,2018-02-05 08:55:27,2018-02-05 07:39:42,,122,ekonomiczna,CID00098
BRU-GDA,VXL974,2020-08-10 11:10:56,2020-08-10 12:38:41,2020-08-10 10:16:41,2020-08-10 09:00:56,,170,ekonomiczna,CID00000
POZ-GDA,CFN786,2019-03-03 07:47:06,2019-03-03 08:09:28,2019-03-03 07:42:28,2019-03-03 07:23:06,,64,zwykła,CID00053
BRU-GDA,KYE127,2018-02-03 03:42:54,2018-02-03 05:03:39,2018-02-03 03:47:39,2018-02-03 02:31:54,KYE127-AZK514-KGV,111,ekonomiczna,CID00001
POZ-GDA,KYE127,2019-08-08 15:45:36,2019-08-08 16:07:58,2019-08-08 15:29:58,2019-08-08 15:10:36,,75,biznesowa,CID00087
GDA-LUB,DCQ505,2020-10-14 20:02:45,2020-10-14 21:29:04,2020-10-14 21:00:04,2020-10-14 19:47:45,,55,zwykła,CID00065
LON-GDA,ZHE158,2020-12-10 12:19:55,2020-12-10 14:06:13,2020-12-10 10:38:13,2020-12-10 09:01:55,,238,ekonomiczna,CID00056
RZY-GDA,QER148,2019-11-04 18:44:41,2019-11-04 20:34:50,2019-11-04 20:12:50,2019-11-04 18:30:41,,54,ekonomiczna,CID00035
POZ-GDA,HSA145,2018-08-31 11:40:56,2018-08-31 12:09:18,2018-08-31 10:39:18,2018-08-31 10:19:56,,121,ekonomiczna,CID00073
GDA-RZY,NSZ186,2019-07-11 22:45:02,2019-07-12 00:34:53,2019-07-11 22:09:53,2019-07-11 20:26:02,,179,zwykła,CID00021
BRU-GDA,EKK256,2019-10-19 16:40:42,2019-10-19 18:02:27,2019-10-19 17:43:27,2019-10-19 16:27:42,EKK256-UPZ176-HYP,53,ekonomiczna,CID00081
POZ-GDA,HTN138,2020-07-15 08:13:40,2020-07-15 08:34:02,2020-07-15 06:26:02,2020-07-15 06:06:40,,167,biznesowa,CID00067
GDA-BRU,QZO798,2018-08-01 05:00:46,2018-08-01 06:20:11,2018-08-01 06:05:11,2018-08-01 04:55:46,,45,zwykła,CID00005
LON-GDA,RHA145,2020-03-27 00:11:44,2020-03-27 01:52:02,2020-03-27 01:48:02,2020-03-27 00:11:44,,21,biznesowa,CID00042
RZY-GDA,LXU103,2019-02-13 14:46:47,2019-02-13 16:40:56,2019-02-13 13:27:56,2019-02-13 11:45:47,,221,biznesowa,CID00058
GDA-BRU,AKX884,2018-03-16 17:34:16,2018-03-16 18:45:41,2018-03-16 18:13:41,2018-03-16 17:04:16,,70,zwykła,CID00063
POZ-GDA,JWO376,2020-05-12 08:04:09,2020-05-12 08:34:31,2020-05-12 04:57:31,2020-05-12 04:38:09,,246,biznesowa,CID00013
GDA-RZY,AKT247,2020-05-30 14:42:31,2020-05-30 16:38:22,2020-05-30 13:54:22,2020-05-30 12:10:31,,192,zwykła,CID00034
GDA-LON,TOW837,2020-10-12 18:48:34,2020-10-12 20:25:00,2020-10-12 19:41:00,2020-10-12 18:11:34,TOW837-UCC555-UJS,77,biznesowa,CID00048
RZY-GDA,GRN416,2020-08-10 11:32:05,2020-08-10 13:15:14,2020-08-10 10:27:14,2020-08-10 08:45:05,,207,ekonomiczna,CID00045
LON-GDA,SBR812,2020-04-01 14:00:49,2020-04-01 15:42:07,2020-04-01 15:37:07,2020-04-01 14:00:49,,28,zwykła,CID00035
LON-GDA,VXL974,2018-10-30 04:40:09,2018-10-30 06:28:27,2018-10-30 03:24:27,2018-10-30 01:48:09,,212,zwykła,CID00066
POZ-GDA,AZK514,2018-11-18 00:44:49,2018-11-18 01:12:11,2018-11-17 22:43:11,2018-11-17 22:23:49,,181,biznesowa,CID00032
BRU-GDA,BBS684,2018-11-16 01:58:29,2018-11-16 03:18:14,2018-11-15 23:01:14,2018-11-15 21:45:29,,293,zwykła,CID00042
LON-GDA,NFZ806,2019-02-27 16:04:54,2019-02-27 17:53:12,2019-02-27 16:23:12,2019-02-27 14:46:54,,118,biznesowa,CID00046
GDA-POZ,QZO798,2019-10-22 16:40:08,2019-10-22 17:05:50,2019-10-22 13:35:50,2019-10-22 13:18:08,,242,biznesowa,CID00077
GDA-BRU,XLY374,2018-12-09 21:53:11,2018-12-09 23:05:36,2018-12-09 22:46:36,2018-12-09 21:37:11,,56,zwykła,CID00080
LUB-GDA,UPZ176,2018-04-23 17:07:02,2018-04-23 18:23:27,2018-04-23 16:25:27,2018-04-23 15:12:02,,155,ekonomiczna,CID00040
BRU-GDA,AKX884,2018-12-15 19:31:12,2018-12-15 20:48:57,2018-12-15 18:52:57,2018-12-15 17:37:12,,154,biznesowa,CID00088
GDA-LON,AKG739,2019-09-09 17:57:48,2019-09-09 19:28:14,2019-09-09 17:47:14,2019-09-09 16:17:48,,140,zwykła,CID00067
GDA-BRU,VJD545,2019-10-18 01:56:12,2019-10-18 03:05:37,2019-10-18 01:44:37,2019-10-18 00:35:12,,121,biznesowa,CID00002
GDA-RZY,HGN280,2018-04-30 06:46:32,2018-04-30 08:36:23,2018-04-30 07:51:23,2018-04-30 06:07:32,,79,zwykła,CID00031
LUB-GDA,VXL974,2018-05-02 13:47:05,2018-05-02 15:06:30,2018-05-02 10:42:30,2018-05-02 09:29:05,,298,ekonomiczna,CID00022
GDA-LON,XWP567,2020-07-17 23:17:21,2020-07-18 00:49:47,2020-07-17 22:32:47,2020-07-17 21:03:21,,174,biznesowa,CID00026
GDA-LON,DCQ505,2020-08-26 17:49:00,2020-08-26 19:32:26,2020-08-26 19:02:26,2020-08-26 17:33:00,,56,biznesowa,CID00094
LUB-GDA,DCQ505,2020-10-26 22:23:18,2020-10-26 23:41:43,2020-10-26 22:28:43,2020-10-26 21:15:18,,108,zwykła,CID00042
GDA-RZY,ATU836,2020-10-11 01:51:52,2020-10-11 03:47:43,2020-10-11 03:35:43,2020-10-11 01:51:52,,40,zwykła,CID00010
GDA-BRU,EKK256,2019-01-22 06:01:12,2019-01-22 07:19:37,2019-01-22 05:32:37,2019-01-22 04:23:12,,138,ekonomiczna,CID00098
GDA-LUB,AKT247,2019-03-19 12:21:25,2019-03-19 13:41:44,2019-03-19 09:53:44,2019-03-19 08:41:25,,260,ekonomiczna,CID00040
BRU-GDA,PFR606,2020-03-07 08:57:54,2020-03-07 10:13:39,2020-03-07 06:14:39,2020-03-07 04:58:54,,279,ekonomiczna,CID00036
BRU-GDA,UTH218,2020-09-19 04:09:38,2020-09-19 05:35:23,2020-09-19 04:37:23,2020-09-19 03:21:38,UTH218-AKG739-LKS,88,biznesowa,CID00034
GDA-LON,HXG104,2020-04-23 11:02:14,2020-04-23 12:33:40,2020-04-23 09:48:40,2020-04-23 08:19:14,,203,biznesowa,CID00054
GDA-LUB,HAZ826,2019-10-28 10:13:21,2019-10-28 11:30:40,2019-10-28 09:12:40,2019-10-28 08:00:21,,173,biznesowa,CID00036
POZ-GDA,FFX619,2020-04-07 02:06:57,2020-04-07 02:31:19,2020-04-06 23:16:19,2020-04-06 22:56:57,,230,ekonomiczna,CID00069
RZY-GDA,LPR283,2019-09-27 23:08:46,2019-09-28 00:54:55,2019-09-27 21:53:55,2019-09-27 20:11:46,LPR283-KMG893-MJE,217,biznesowa,CID00009
GDA-RZY,WNJ711,2018-05-29 01:35:16,2018-05-29 03:23:07,2018-05-29 02:23:07,2018-05-29 00:39:16,,96,zwykła,CID00019
POZ-GDA,EWQ632,2018-03-21 02:27:31,2018-03-21 02:52:53,2018-03-21 02:03:53,2018-03-21 01:44:31,,83,ekonomiczna,CID00004
GDA-BRU,FFX619,2019-10-21 22:21:24,2019-10-21 23:36:49,2019-10-21 19:49:49,2019-10-21 18:40:24,,261,biznesowa,CID00092
GDA-RZY,MSU178,2018-07-09 04:29:15,2018-07-09 06:22:06,2018-07-09 03:14:06,2018-07-09 01:30:15,,219,zwykła,CID00075
GDA-LUB,ZVJ831,2018-07-31 19:05:06,2018-07-31 20:23:25,2018-07-31 16:52:25,2018-07-31 15:40:06,,245,zwykła,CID00022
BRU-GDA,ZVJ831,2018-03-29 02:38:15,2018-03-29 04:07:00,2018-03-29 03:45:00,2018-03-29 02:29:15,,49,ekonomiczna,CID00013
GDA-POZ,EHR562,2020-10-04 20:12:28,2020-10-04 20:32:10,2020-10-04 16:18:10,2020-10-04 16:00:28,,292,zwykła,CID00016
RZY-GDA,DPO296,2020-03-24 13:37:00,2020-03-24 15:24:09,2020-03-24 13:35:09,2020-03-24 11:53:00,,144,biznesowa,CID00063
RZY-GDA,KMG893,2018-08-20 06:25:50,2018-08-20 08:16:59,2018-08-20 06:10:59,2018-08-20 04:28:50,,157,biznesowa,CID00003
GDA-POZ,BJF685,2018-01-22 17:42:12,2018-01-22 18:11:54,2018-01-22 15:00:54,2018-01-22 14:43:12,,219,biznesowa,CID00040
GDA-RZY,OKU263,2020-05-19 03:48:43,2020-05-19 05:34:34,2020-05-19 04:54:34,2020-05-19 03:10:43,,78,ekonomiczna,CID00061
LON-GDA,SWP380,2018-08-14 12:17:42,2018-08-14 14:06:00,2018-08-14 09:42:00,2018-08-14 08:05:42,,292,zwykła,CID00039
LUB-GDA,CYG904,2018-03-30 09:40:19,2018-03-30 11:04:44,2018-03-30 10:47:44,2018-03-30 09:34:19,,46,ekonomiczna,CID00056
GDA-POZ,HSA145,2020-05-22 20:24:50,2020-05-22 20:45:32,2020-05-22 16:24:32,2020-05-22 16:06:50,,298,zwykła,CID00085
GDA-RZY,DRU996,2019-08-23 23:00:36,2019-08-24 00:45:27,2019-08-23 21:56:27,2019-08-23 20:12:36,,208,biznesowa,CID00089
POZ-GDA,WPH429,2020-04-08 08:50:13,2020-04-08 09:18:35,2020-04-08 05:48:35,2020-04-08 05:29:13,,241,biznesowa,CID00041
LON-GDA,HPS385,2018-05-24 00:49:17,2018-05-24 02:28:35,2018-05-23 23:56:35,2018-05-23 22:20:17,,189,zwykła,CID00081
GDA-LON,FWV523,2020-09-26 01:23:03,2020-09-26 03:02:29,2020-09-26 02:24:29,2020-09-26 00:55:03,,68,biznesowa,CID00085
GDA-POZ,FWV523,2019-11-26 10:30:52,2019-11-26 10:54:34,2019-11-26 10:41:34,2019-11-26 10:23:52,,47,ekonomiczna,CID00073
LON-GDA,HTN138,2018-03-07 19:44:37,2018-03-07 21:21:55,2018-03-07 19:32:55,2018-03-07 17:56:37,,148,zwykła,CID00099
GDA-LON,RHA145,2019-09-16 17:49:26,2019-09-16 19:19:52,2019-09-16 15:16:52,2019-09-16 13:47:26,,282,ekonomiczna,CID00020
GDA-LUB,KMG893,2019-11-26 04:07:17,2019-11-26 05:19:36,2019-11-26 03:26:36,2019-11-26 02:14:17,,153,biznesowa,CID00082
GDA-LON,LPR283,2019-05-16 00:13:21,2019-05-16 01:43:47,2019-05-15 23:15:47,2019-05-15 21:46:21,,187,zwykła,CID00079
GDA-LON,RWL118,2018-05-30 22:46:44,2018-05-31 00:25:10,2018-05-30 23:35:10,2018-05-30 22:05:44,,81,ekonomiczna,CID00030
BRU-GDA,UTH218,2019-06-12 18:43:30,2019-06-12 20:13:15,2019-06-12 18:03:15,2019-06-12 16:47:30,,156,biznesowa,CID00010
POZ-GDA,ZHE158,2018-08-09 20:47:34,2018-08-09 21:17:56,2018-08-09 18:59:56,2018-08-09 18:40:34,,167,ekonomiczna,CID00081
RZY-GDA,SWP380,2020-06-15 20:50:01,2020-06-15 22:36:10,2020-06-15 22:30:10,2020-06-15 20:48:01,,42,zwykła,CID00035
GDA-RZY,UFJ965,2018-02-10 01:08:24,2018-02-10 03:00:15,2018-02-10 02:33:15,2018-02-10 00:49:24,,59,zwykła,CID00054
GDA-POZ,SWP380,2018-11-14 21:22:48,2018-11-14 21:43:30,2018-11-14 19:11:30,2018-11-14 18:53:48,,189,zwykła,CID00080
GDA-BRU,KZG738,2018-03-21 13:31:06,2018-03-21 14:54:31,2018-03-21 13:41:31,2018-03-21 12:32:06,,99,ekonomiczna,CID00038
GDA-POZ,SRQ388,2020-06-27 03:02:34,2020-06-27 03:24:16,2020-06-27 01:31:16,2020-06-27 01:13:34,,149,zwykła,CID00008
GDA-BRU,PIG739,2019-09-14 04:16:17,2019-09-14 05:38:42,2019-09-14 01:49:42,2019-09-14 00:40:17,,256,zwykła,CID00032
GDA-LUB,NGC950,2019-07-20 16:56:38,2019-07-20 18:08:57,2019-07-20 17:36:57,2019-07-20 16:24:38,,72,biznesowa,CID00028
GDA-POZ,VPC312,2019-03-14 16:46:38,2019-03-14 17:13:20,2019-03-14 14:30:20,2019-03-14 14:12:38,,194,biznesowa,CID00098
POZ-GDA,HPI901,2018-09-28 02:16:42,2018-09-28 02:43:04,2018-09-28 02:27:04,2018-09-28 02:07:42,,49,ekonomiczna,CID00014
GDA-LUB,JWO376,2018-09-12 17:50:31,2018-09-12 19:08:50,2018-09-12 17:02:50,2018-09-12 15:50:31,,160,ekonomiczna,CID00074
POZ-GDA,DRU996,2020-11-28 18:06:58,2020-11-28 18:27:20,2020-11-28 15:53:20,2020-11-28 15:33:58,,193,zwykła,CID00060
GDA-RZY,ADQ817,2018-05-20 20:08:12,2018-05-20 21:53:03,2018-05-20 21:52:03,2018-05-20 20:08:12,,34,biznesowa,CID00094
GDA-BRU,VAU408,2018-11-15 20:50:39,2018-11-15 22:09:04,2018-11-15 22:00:04,2018-11-15 20:50:39,,20,biznesowa,CID00082
LUB-GDA,MXV308,2019-09-28 20:04:37,2019-09-28 21:29:02,2019-09-28 21:18:02,2019-09-28 20:04:37,,26,biznesowa,CID00049
GDA-RZY,SRQ388,2018-01-10 15:24:36,2018-01-10 17:18:27,2018-01-10 17:08:27,2018-01-10 15:24:36,,25,zwykła,CID00028
LUB-GDA,ZHE158,2020-04-12 17:27:22,2020-04-12 18:46:47,2020-04-12 14:56:47,2020-04-12 13:43:22,ZHE158-AKX884-LWN,264,biznesowa,CID00077
RZY-GDA,RWL118,2019-05-15 11:10:30,2019-05-15 12:59:39,2019-05-15 10:26:39,2019-05-15 08:44:30,,186,biznesowa,CID00072
BRU-GDA,AKT247,2020-03-16 06:51:09,2020-03-16 08:17:54,2020-03-16 08:04:54,2020-03-16 06:49:09,,42,zwykła,CID00019
LON-GDA,CSG301,2019-07-22 07:14:29,2019-07-22 09:04:47,2019-07-22 08:19:47,2019-07-22 06:43:29,,71,ekonomiczna,CID00052
GDA-LON,ATU836,2019-01-26 16:44:01,2019-01-26 18:19:27,2019-01-26 14:07:27,2019-01-26 12:38:01,,286,zwykła,CID00051
GDA-POZ,ZIA282,2019-12-07 22:25:57,2019-12-07 22:45:39,2019-12-07 21:44:39,2019-12-07 21:26:57,,99,ekonomiczna,CID00006
